,degrees,original
161,1.7759866417603618,49.41
162,1.7759866417603618,49.92
163,1.7759866417603618,50.12
164,1.7759866417603618,50.22
165,1.7759866417603618,50.32
166,1.7759866417603618,50.32
167,1.7759866417603618,50.32
168,1.7759866417603618,50.52
169,1.7759866417603618,50.92
170,1.7759866417603618,51.23
171,1.7759866417603618,51.330000000000005
172,1.7759866417603618,51.330000000000005
173,1.7759866417603618,51.330000000000005
174,1.7759866417603618,51.330000000000005
175,1.7759866417603618,51.330000000000005
176,1.7759866417603618,51.330000000000005
177,1.7759866417603618,51.330000000000005
178,1.7759866417603618,51.23
179,1.7759866417603618,51.23
180,1.7759866417603618,51.23
181,1.7759866417603618,51.23
182,1.7759866417603618,51.13
183,1.7759866417603618,51.03000000000001
184,1.7759866417603618,51.03000000000001
185,1.7759866417603618,51.03000000000001
186,1.7759866417603618,51.03000000000001
187,1.7759866417603618,51.03000000000001
188,1.7759866417603618,51.03000000000001
189,1.7759866417603618,51.03000000000001
190,1.7759866417603618,50.82
191,1.7759866417603618,50.52
192,1.7759866417603618,49.71
193,1.7759866417603618,49.11
194,1.7759866417603618,48.61
195,1.7759866417603618,47.8
196,1.7759866417603618,47.28999999999999
197,1.7759866417603618,46.69
198,1.7759866417603618,46.18
199,1.7759866417603618,45.57999999999999
200,1.7759866417603618,44.669999999999995
201,1.7759866417603618,43.76
202,1.7759866417603618,42.86
203,1.7759866417603618,41.85
204,1.7759866417603618,41.24
205,1.7759866417603618,40.93999999999999
206,1.7759866417603618,40.84
207,1.7759866417603618,40.84
208,1.7759866417603618,40.84
209,1.7759866417603618,40.84
210,1.7759866417603618,40.84
211,1.7759866417603618,40.84
212,1.7759866417603618,40.93999999999999
213,1.7759866417603618,41.14
214,1.7759866417603618,41.54999999999999
215,1.7759866417603618,42.05
216,1.7759866417603618,42.25
217,1.7759866417603618,42.25
218,1.7759866417603618,42.25
219,1.7759866417603618,42.25
220,1.7759866417603618,42.15
221,1.7759866417603618,41.65
222,1.7759866417603618,41.34
223,1.7759866417603618,41.24
224,1.7759866417603618,41.24
225,1.7759866417603618,40.44
226,1.7759866417603618,39.23
227,1.7759866417603618,38.02
228,1.7759866417603618,36.90999999999999
229,1.7759866417603618,36.400000000000006
230,1.7759866417603618,36.0
231,1.7759866417603618,36.0
232,1.7759866417603618,36.0
233,1.7759866417603618,35.9
234,1.7759866417603618,35.70000000000001
235,1.7759866417603618,35.39
236,1.7759866417603618,35.09000000000001
237,1.7759866417603618,34.69
238,1.7759866417603618,33.78
239,1.7759866417603618,32.97
240,1.7759866417603618,31.969999999999995
241,1.7759866417603618,31.159999999999993
242,1.7759866417603618,30.86
243,1.7759866417603618,30.66
244,1.7759866417603618,30.66
245,1.7759866417603618,30.549999999999994
246,1.7759866417603618,30.549999999999994
247,1.7759866417603618,30.449999999999992
248,1.7759866417603618,29.849999999999998
249,1.7759866417603618,29.14
250,1.7759866417603618,28.34
251,1.7759866417603618,27.93
252,1.7759866417603618,27.63
253,1.7759866417603618,27.33
254,1.7759866417603618,26.920000000000005
255,1.7759866417603618,26.42
256,1.7759866417603618,25.820000000000004
257,1.7759866417603618,25.11
258,1.7759866417603618,24.71
259,1.7759866417603618,24.61
260,1.7759866417603618,24.61
261,1.7759866417603618,24.4
262,1.7759866417603618,24.1
263,1.7759866417603618,23.9
264,1.7759866417603618,23.7
265,1.7759866417603618,23.29
266,1.7759866417603618,22.89
267,1.7759866417603618,22.49
268,1.7759866417603618,22.29
269,1.7759866417603618,21.98
270,1.7759866417603618,21.68
271,1.7759866417603618,21.68
272,1.7759866417603618,21.68
273,1.7759866417603618,21.68
274,1.7759866417603618,21.68
275,1.7759866417603618,21.68
276,1.7759866417603618,21.68
277,1.7759866417603618,21.68
278,1.7759866417603618,21.68
279,1.7759866417603618,21.68
280,1.7759866417603618,21.68
281,1.7759866417603618,22.08
282,1.7759866417603618,22.39
283,1.7759866417603618,22.89
284,1.7759866417603618,23.5
285,1.7759866417603618,23.9
286,1.7759866417603618,24.200000000000003
287,1.7759866417603618,24.200000000000003
288,1.7759866417603618,24.200000000000003
289,1.7759866417603618,24.200000000000003
290,1.7759866417603618,24.4
291,1.7759866417603618,24.71
292,1.7759866417603618,24.91
293,1.7759866417603618,25.41
294,1.7759866417603618,25.61
295,1.7759866417603618,25.71
296,1.7759866417603618,25.820000000000004
297,1.7759866417603618,26.12
298,1.7759866417603618,26.520000000000003
299,1.7759866417603618,26.82
300,1.7759866417603618,27.03
301,1.7759866417603618,27.43
302,1.7759866417603618,27.73
303,1.7759866417603618,28.13
304,1.7759866417603618,28.44
305,1.7759866417603618,28.840000000000003
306,1.7759866417603618,29.04
307,1.7759866417603618,29.450000000000003
308,1.7759866417603618,29.95
309,1.7759866417603618,30.149999999999995
310,1.7759866417603618,30.25
311,1.7759866417603618,30.449999999999992
312,1.7759866417603618,30.549999999999994
313,1.7759866417603618,30.549999999999994
314,1.7759866417603618,30.66
315,1.7759866417603618,30.76
316,1.7759866417603618,30.76
317,1.7759866417603618,30.86
318,1.7759866417603618,30.76
319,1.7759866417603618,30.449999999999992
320,1.7759866417603618,30.149999999999995
321,1.7759866417603618,29.849999999999998
322,1.7759866417603618,0.0
323,1.7759866417603618,29.650000000000002
324,1.7759866417603618,29.55
325,1.7759866417603618,29.34
326,1.7759866417603618,28.939999999999998
327,1.7759866417603618,28.24
328,1.7759866417603618,27.530000000000005
329,1.7759866417603618,26.520000000000003
330,1.7759866417603618,25.11
331,1.7759866417603618,24.200000000000003
332,1.7759866417603618,22.99
333,1.7759866417603618,22.39
334,1.7759866417603618,22.179999999999996
335,1.7759866417603618,21.98
336,1.7759866417603618,20.469999999999995
337,1.7759866417603618,18.55
338,1.7759866417603618,17.34
339,1.7759866417603618,15.929999999999998
340,1.7759866417603618,14.82
341,1.7759866417603618,14.02
342,1.7759866417603618,13.01
343,1.7759866417603618,11.699999999999998
344,1.7759866417603618,11.089999999999998
345,1.7759866417603618,10.99
346,1.7759866417603618,10.99
347,1.7759866417603618,10.99
348,1.7759866417603618,10.99
349,1.7759866417603618,10.99
350,1.7759866417603618,10.79
351,1.7759866417603618,10.08
352,1.7759866417603618,9.28
353,1.7759866417603618,9.08
354,1.7759866417603618,0.0
355,1.7759866417603618,9.08
356,1.7759866417603618,9.08
357,1.7759866417603618,8.97
358,1.7759866417603618,8.97
359,1.7759866417603618,8.97
360,1.7759866417603618,8.87
361,1.7759866417603618,8.87
362,1.7759866417603618,8.87
363,1.7759866417603618,8.87
364,1.7759866417603618,8.87
365,1.7759866417603618,8.87
366,1.7759866417603618,8.97
367,1.7759866417603618,9.28
368,1.7759866417603618,9.48
369,1.7759866417603618,9.68
370,1.7759866417603618,9.88
371,1.7759866417603618,9.88
372,1.7759866417603618,9.88
373,1.7759866417603618,9.88
374,1.7759866417603618,9.88
375,1.7759866417603618,9.88
376,1.7759866417603618,9.88
377,1.7759866417603618,9.88
378,1.7759866417603618,9.979999999999999
379,1.7759866417603618,9.979999999999999
380,1.7759866417603618,10.08
381,1.7759866417603618,10.08
382,1.7759866417603618,10.08
383,1.7759866417603618,10.08
384,1.7759866417603618,9.979999999999999
385,1.7759866417603618,10.08
386,1.7759866417603618,10.49
387,1.7759866417603618,10.99
388,1.7759866417603618,11.699999999999998
389,1.7759866417603618,12.2
390,1.7759866417603618,12.61
391,1.7759866417603618,12.61
392,1.7759866417603618,12.910000000000002
393,1.7759866417603618,13.11
394,1.7759866417603618,13.21
395,1.7759866417603618,13.41
396,1.7759866417603618,13.82
397,1.7759866417603618,13.82
398,1.7759866417603618,14.02
399,1.7759866417603618,14.32
400,1.7759866417603618,14.82
401,1.7759866417603618,15.030000000000001
402,1.7759866417603618,15.030000000000001
403,1.7759866417603618,15.030000000000001
404,1.7759866417603618,15.030000000000001
405,1.7759866417603618,15.030000000000001
406,1.7759866417603618,15.030000000000001
407,1.7759866417603618,15.030000000000001
408,1.7759866417603618,15.030000000000001
409,1.7759866417603618,15.030000000000001
410,1.7759866417603618,15.030000000000001
411,1.7759866417603618,15.030000000000001
412,1.7759866417603618,15.030000000000001
413,1.7759866417603618,15.030000000000001
414,1.7759866417603618,15.030000000000001
415,1.7759866417603618,15.030000000000001
416,1.7759866417603618,15.030000000000001
417,1.7759866417603618,15.030000000000001
418,1.7759866417603618,15.030000000000001
419,1.7759866417603618,15.030000000000001
420,1.7759866417603618,15.230000000000002
421,1.7759866417603618,15.43
422,1.7759866417603618,15.63
423,1.7759866417603618,15.929999999999998
424,1.7759866417603618,16.34
425,1.7759866417603618,16.74
426,1.7759866417603618,17.34
427,1.7759866417603618,17.850000000000005
428,1.7759866417603618,17.95
429,1.7759866417603618,17.95
430,1.7759866417603618,18.05
431,1.7759866417603618,18.05
432,1.7759866417603618,18.05
433,1.7759866417603618,18.05
434,1.7759866417603618,18.05
435,1.7759866417603618,18.05
436,1.7759866417603618,17.95
437,1.7759866417603618,17.75
438,1.7759866417603618,17.04
439,1.7759866417603618,16.03
440,1.7759866417603618,15.230000000000002
441,1.7759866417603618,14.32
442,1.7759866417603618,13.92
443,1.7759866417603618,13.82
444,1.7759866417603618,13.82
445,1.7759866417603618,13.610000000000001
446,1.7759866417603618,13.31
447,1.7759866417603618,12.910000000000002
448,1.7759866417603618,12.5
449,1.7759866417603618,12.5
450,1.7759866417603618,12.5
451,1.7759866417603618,12.2
452,1.7759866417603618,11.8
453,1.7759866417603618,11.8
454,1.7759866417603618,11.8
455,1.7759866417603618,11.8
456,1.7759866417603618,11.8
457,1.7759866417603618,12.0
458,1.7759866417603618,12.100000000000001
459,1.7759866417603618,12.4
460,1.7759866417603618,12.4
461,1.7759866417603618,12.5
462,1.7759866417603618,12.4
463,1.7759866417603618,12.4
464,1.7759866417603618,12.4
465,1.7759866417603618,12.4
466,1.7759866417603618,12.4
467,1.7759866417603618,12.4
468,1.7759866417603618,12.5
469,1.7759866417603618,12.81
470,1.7759866417603618,13.51
471,1.7759866417603618,14.72
472,1.7759866417603618,15.53
473,1.7759866417603618,15.929999999999998
474,1.7759866417603618,15.929999999999998
475,1.7759866417603618,15.83
476,1.7759866417603618,15.730000000000002
477,1.7759866417603618,15.63
478,1.7759866417603618,15.63
479,1.7759866417603618,15.53
480,1.7759866417603618,15.53
481,1.7759866417603618,15.43
482,1.7759866417603618,15.43
483,1.7759866417603618,15.43
484,1.7759866417603618,15.43
485,1.7759866417603618,15.43
486,1.7759866417603618,15.33
487,1.7759866417603618,15.230000000000002
488,1.7759866417603618,15.230000000000002
489,1.7759866417603618,15.230000000000002
490,1.7759866417603618,15.030000000000001
491,1.7759866417603618,14.52
492,1.7759866417603618,13.92
493,1.7759866417603618,13.11
494,1.7759866417603618,11.899999999999999
495,1.7759866417603618,10.99
496,1.7759866417603618,10.389999999999999
497,1.7759866417603618,10.18
498,1.7759866417603618,9.48
499,1.7759866417603618,9.08
500,1.7759866417603618,9.08
501,1.7759866417603618,9.08
502,1.7759866417603618,8.87
503,1.7759866417603618,8.87
504,1.7759866417603618,0.0
505,1.7759866417603618,8.17
506,1.7759866417603618,6.55
507,1.7759866417603618,4.24
508,1.7759866417603618,2.62
509,1.7759866417603618,2.02
510,1.7759866417603618,1.51
511,1.7759866417603618,1.21
512,1.7759866417603618,0.71
513,1.7759866417603618,0.0
514,1.7759866417603618,-0.4
515,1.7759866417603618,-1.01
516,1.7759866417603618,-1.92
517,1.7759866417603618,-2.22
518,1.7759866417603618,-2.52
519,1.7759866417603618,-2.7200000000000006
520,1.7759866417603618,-2.92
521,1.7759866417603618,-2.92
522,1.7759866417603618,-2.92
523,1.7759866417603618,-2.92
524,1.7759866417603618,-3.03
525,1.7759866417603618,-3.03
526,1.7759866417603618,-3.13
527,1.7759866417603618,-3.13
528,1.7759866417603618,-3.23
529,1.7759866417603618,-3.23
530,1.7759866417603618,-3.23
531,1.7759866417603618,-3.23
532,1.7759866417603618,-3.23
533,1.7759866417603618,-3.3299999999999996
534,1.7759866417603618,-3.3299999999999996
535,1.7759866417603618,-3.4300000000000006
536,1.7759866417603618,-3.53
537,1.7759866417603618,-3.53
538,1.7759866417603618,-3.53
539,1.7759866417603618,-3.3299999999999996
540,1.7759866417603618,-2.62
541,1.7759866417603618,-1.92
542,1.7759866417603618,-1.31
543,1.7759866417603618,-0.61
544,1.7759866417603618,-0.5
545,1.7759866417603618,-0.5
546,1.7759866417603618,-0.5
547,1.7759866417603618,-0.5
548,1.7759866417603618,-0.5
549,1.7759866417603618,-0.5
550,1.7759866417603618,-0.3
551,1.7759866417603618,-0.3
552,1.7759866417603618,-0.3
553,1.7759866417603618,-0.3
554,1.7759866417603618,-0.3
555,1.7759866417603618,-0.3
556,1.7759866417603618,-0.3
557,1.7759866417603618,-0.4
558,1.7759866417603618,-0.5
559,1.7759866417603618,-0.5
560,1.7759866417603618,-0.61
561,1.7759866417603618,-0.71
562,1.7759866417603618,-0.91
563,1.7759866417603618,-1.11
564,1.7759866417603618,-1.21
565,1.7759866417603618,-1.31
566,1.7759866417603618,-1.41
567,1.7759866417603618,-1.41
568,1.7759866417603618,-1.41
569,1.7759866417603618,-1.41
570,1.7759866417603618,-1.51
571,1.7759866417603618,-2.52
572,1.7759866417603618,-3.03
573,1.7759866417603618,-3.13
574,1.7759866417603618,-3.4300000000000006
575,1.7759866417603618,-3.4300000000000006
576,1.7759866417603618,-3.4300000000000006
577,1.7759866417603618,-3.4300000000000006
578,1.7759866417603618,-4.13
579,1.7759866417603618,-4.44
580,1.7759866417603618,-4.54
581,1.7759866417603618,-4.74
582,1.7759866417603618,-5.75
583,1.7759866417603618,-6.76
584,1.7759866417603618,-7.760000000000002
585,1.7759866417603618,-7.969999999999999
586,1.7759866417603618,-7.969999999999999
587,1.7759866417603618,-7.969999999999999
588,1.7759866417603618,-8.27
589,1.7759866417603618,-8.77
590,1.7759866417603618,-9.08
591,1.7759866417603618,-9.28
592,1.7759866417603618,-9.380000000000003
593,1.7759866417603618,-9.380000000000003
594,1.7759866417603618,-9.380000000000003
595,1.7759866417603618,-9.18
596,1.7759866417603618,-8.87
597,1.7759866417603618,-8.67
598,1.7759866417603618,-8.570000000000002
599,1.7759866417603618,-8.570000000000002
600,1.7759866417603618,-8.570000000000002
601,1.7759866417603618,-8.570000000000002
602,1.7759866417603618,0.0
603,1.7759866417603618,-8.570000000000002
604,1.7759866417603618,-8.570000000000002
605,1.7759866417603618,-8.570000000000002
606,1.7759866417603618,-8.570000000000002
607,1.7759866417603618,-8.570000000000002
608,1.7759866417603618,-8.570000000000002
609,1.7759866417603618,-8.570000000000002
610,1.7759866417603618,-8.570000000000002
611,1.7759866417603618,-8.570000000000002
612,1.7759866417603618,-8.570000000000002
613,1.7759866417603618,-8.570000000000002
614,1.7759866417603618,-8.570000000000002
615,1.7759866417603618,-8.570000000000002
616,1.7759866417603618,-8.570000000000002
617,1.7759866417603618,-8.570000000000002
618,1.7759866417603618,-8.570000000000002
619,1.7759866417603618,-8.570000000000002
620,1.7759866417603618,-8.67
621,1.7759866417603618,-8.97
622,1.7759866417603618,-9.18
623,1.7759866417603618,-9.380000000000003
624,1.7759866417603618,-9.58
625,1.7759866417603618,-9.78
626,1.7759866417603618,-10.08
627,1.7759866417603618,-10.49
628,1.7759866417603618,-11.089999999999998
629,1.7759866417603618,-11.8
630,1.7759866417603618,-12.910000000000002
631,1.7759866417603618,-14.02
632,1.7759866417603618,-14.420000000000002
633,1.7759866417603618,-14.62
634,1.7759866417603618,-14.62
635,1.7759866417603618,-14.62
636,1.7759866417603618,-14.82
637,1.7759866417603618,-15.230000000000002
638,1.7759866417603618,-15.33
639,1.7759866417603618,-15.53
640,1.7759866417603618,-15.53
641,1.7759866417603618,-15.730000000000002
642,1.7759866417603618,-16.03
643,1.7759866417603618,-16.24
644,1.7759866417603618,-16.24
645,1.7759866417603618,-16.34
646,1.7759866417603618,-16.34
647,1.7759866417603618,-17.04
648,1.7759866417603618,-17.55
649,1.7759866417603618,-18.05
650,1.7759866417603618,-19.060000000000002
651,1.7759866417603618,-19.97
652,1.7759866417603618,-20.469999999999995
653,1.7759866417603618,-20.57
654,1.7759866417603618,-20.57
655,1.7759866417603618,-20.57
656,1.7759866417603618,-20.57
657,1.7759866417603618,-20.57
658,1.7759866417603618,-20.27
659,1.7759866417603618,-20.07
660,1.7759866417603618,-19.76
661,1.7759866417603618,-19.76
662,1.7759866417603618,-19.76
663,1.7759866417603618,-19.76
664,1.7759866417603618,-19.46
665,1.7759866417603618,-19.060000000000002
666,1.7759866417603618,-18.66
667,1.7759866417603618,-18.66
668,1.7759866417603618,-18.66
669,1.7759866417603618,-18.66
670,1.7759866417603618,-18.760000000000005
671,1.7759866417603618,-19.16
672,1.7759866417603618,-19.76
673,1.7759866417603618,-19.97
674,1.7759866417603618,-20.27
675,1.7759866417603618,-20.370000000000005
676,1.7759866417603618,-20.370000000000005
677,1.7759866417603618,-20.370000000000005
678,1.7759866417603618,-20.469999999999995
679,1.7759866417603618,-20.57
680,1.7759866417603618,-21.18
681,1.7759866417603618,-21.479999999999997
682,1.7759866417603618,-21.479999999999997
683,1.7759866417603618,-21.479999999999997
684,1.7759866417603618,-21.479999999999997
685,1.7759866417603618,-21.58
686,1.7759866417603618,-21.479999999999997
687,1.7759866417603618,-21.479999999999997
688,1.7759866417603618,-21.479999999999997
689,1.7759866417603618,-21.479999999999997
690,1.7759866417603618,-21.479999999999997
691,1.7759866417603618,-21.479999999999997
692,1.7759866417603618,-21.38
693,1.7759866417603618,-21.38
694,1.7759866417603618,-21.38
695,1.7759866417603618,-21.28
696,1.7759866417603618,-21.079999999999995
697,1.7759866417603618,-20.97
698,1.7759866417603618,-20.77
699,1.7759866417603618,-20.370000000000005
700,1.7759866417603618,-19.76
701,1.7759866417603618,-19.66
702,1.7759866417603618,-19.56
703,1.7759866417603618,-19.56
704,1.7759866417603618,-19.56
705,1.7759866417603618,-19.56
706,1.7759866417603618,-19.56
707,1.7759866417603618,-19.56
708,1.7759866417603618,-19.56
709,1.7759866417603618,-19.46
710,1.7759866417603618,-19.46
711,1.7759866417603618,-19.46
712,1.7759866417603618,-19.46
713,1.7759866417603618,-19.36
714,1.7759866417603618,-19.36
715,1.7759866417603618,-19.36
716,1.7759866417603618,-19.87
717,1.7759866417603618,-20.97
718,1.7759866417603618,-22.29
719,1.7759866417603618,-24.200000000000003
720,1.7759866417603618,-25.61
721,1.7759866417603618,-27.43
722,1.7759866417603618,-29.14
723,1.7759866417603618,-30.449999999999992
724,1.7759866417603618,-31.26
725,1.7759866417603618,-32.06999999999999
726,1.7759866417603618,-33.58
727,1.7759866417603618,-35.5
728,1.7759866417603618,-37.00999999999999
729,1.7759866417603618,-38.52
730,1.7759866417603618,-39.13
731,1.7759866417603618,-39.830000000000005
732,1.7759866417603618,-40.24
733,1.7759866417603618,-41.34
734,1.7759866417603618,-42.66
735,1.7759866417603618,-44.07
736,1.7759866417603618,-45.68
737,1.7759866417603618,-46.89
738,1.7759866417603618,-47.39
739,1.7759866417603618,-48.2
740,1.7759866417603618,-49.41
741,1.7759866417603618,-51.23
742,1.7759866417603618,-52.13000000000001
743,1.7759866417603618,-52.13000000000001
744,1.7759866417603618,-52.24
745,1.7759866417603618,-52.44
746,1.7759866417603618,-53.040000000000006
747,1.7759866417603618,-53.34
748,1.7759866417603618,-53.55
749,1.7759866417603618,-54.15
750,1.7759866417603618,-54.86
751,1.7759866417603618,-55.76
752,1.7759866417603618,-56.57
753,1.7759866417603618,-56.97
754,1.7759866417603618,-57.480000000000004
755,1.7759866417603618,-58.290000000000006
756,1.7759866417603618,-58.99000000000001
757,1.7759866417603618,-59.60000000000001
758,1.7759866417603618,-60.29999999999999
759,1.7759866417603618,-61.31
760,1.7759866417603618,-62.019999999999996
761,1.7759866417603618,-62.52
762,1.7759866417603618,-63.230000000000004
763,1.7759866417603618,-63.629999999999995
764,1.7759866417603618,-63.93000000000001
765,1.7759866417603618,-64.03
766,1.7759866417603618,-64.13
767,1.7759866417603618,-64.24000000000001
768,1.7759866417603618,-64.44
769,1.7759866417603618,-64.44
770,1.7759866417603618,-64.44
771,1.7759866417603618,-64.44
772,1.7759866417603618,0.0
773,1.7759866417603618,-64.44
774,1.7759866417603618,-64.44
775,1.7759866417603618,-64.44
776,1.7759866417603618,-64.44
777,1.7759866417603618,-64.44
778,1.7759866417603618,-64.44
779,1.7759866417603618,-64.44
780,1.7759866417603618,-64.33999999999999
781,1.7759866417603618,-64.13
782,1.7759866417603618,-63.93000000000001
783,1.7759866417603618,-63.93000000000001
784,1.7759866417603618,-63.93000000000001
785,1.7759866417603618,-63.93000000000001
786,1.7759866417603618,-63.83
787,1.7759866417603618,-63.629999999999995
788,1.7759866417603618,-63.230000000000004
789,1.7759866417603618,-62.319999999999986
790,1.7759866417603618,-61.21
791,1.7759866417603618,-60.910000000000004
792,1.7759866417603618,-60.81
793,1.7759866417603618,-60.81
794,1.7759866417603618,-60.81
795,1.7759866417603618,-60.81
796,1.7759866417603618,-60.81
797,1.7759866417603618,-60.81
798,1.7759866417603618,-60.81
799,1.7759866417603618,-60.71
800,1.7759866417603618,-60.4
801,1.7759866417603618,-60.29999999999999
802,1.7759866417603618,-60.29999999999999
803,1.7759866417603618,-60.29999999999999
804,1.7759866417603618,-60.29999999999999
805,1.7759866417603618,-60.610000000000014
806,1.7759866417603618,-61.11
807,1.7759866417603618,-61.82
808,1.7759866417603618,-62.71999999999999
809,1.7759866417603618,-63.13
810,1.7759866417603618,-63.73000000000001
811,1.7759866417603618,-63.93000000000001
812,1.7759866417603618,-64.33999999999999
813,1.7759866417603618,-65.04000000000002
814,1.7759866417603618,-65.95
815,1.7759866417603618,-66.76
816,1.7759866417603618,-67.65999999999998
817,1.7759866417603618,-68.87
818,1.7759866417603618,-69.78000000000002
819,1.7759866417603618,-70.39
820,1.7759866417603618,-71.09
821,1.7759866417603618,-71.5
822,1.7759866417603618,-72.1
823,1.7759866417603618,-72.61
824,1.7759866417603618,-73.20999999999998
825,1.7759866417603618,-73.51
826,1.7759866417603618,-74.01999999999998
827,1.7759866417603618,-74.72000000000001
828,1.7759866417603618,-75.23
829,1.7759866417603618,-75.73000000000002
830,1.7759866417603618,-76.03
831,1.7759866417603618,-76.44
832,1.7759866417603618,-77.24
833,1.7759866417603618,-77.75
834,1.7759866417603618,-77.85
835,1.7759866417603618,-77.85
836,1.7759866417603618,-77.85
837,1.7759866417603618,-77.95
838,1.7759866417603618,-77.85
839,1.7759866417603618,-77.24
840,1.7759866417603618,-76.84
841,1.7759866417603618,-76.44
842,1.7759866417603618,-75.63
843,1.7759866417603618,-74.32
844,1.7759866417603618,-73.61
845,1.7759866417603618,-72.5
