,degrees,original
177,-3.8846547225191195,5.75
178,-7.9486685050954815,5.849999999999999
179,-10.014302978988574,5.849999999999999
180,-6.150963142434948,5.949999999999999
181,-6.5263452165769715,6.25
182,-7.818436434417202,6.25
183,-2.575222935036696,5.949999999999999
184,10.965449509595162,5.949999999999999
185,17.058569914383387,6.45
186,16.218195391736067,6.659999999999999
187,9.059000278272032,6.659999999999999
188,13.038388870805584,6.659999999999999
189,14.81909602705607,6.96
190,19.09511375882775,7.559999999999999
191,19.673171451306146,7.659999999999998
192,21.381073913646176,7.659999999999998
193,23.370426273567627,7.760000000000002
194,27.03516598028526,7.760000000000002
195,28.534853540872035,7.760000000000002
196,28.706496194714457,7.760000000000002
197,27.235978664525515,7.760000000000002
198,25.24689780462357,7.760000000000002
199,23.404015436358456,7.760000000000002
200,25.535247900814,7.760000000000002
201,27.571392179191914,7.760000000000002
202,25.52198025835125,7.760000000000002
203,27.623877060321586,8.07
204,29.73228132502365,8.87
205,36.98023218543106,10.49
206,34.83311440851336,11.39
207,30.853658367861758,12.300000000000002
208,31.456525014952934,13.01
209,9.81073687473916,14.02
210,8.359626473303162,15.030000000000001
211,37.23690727934556,16.34
212,40.168004414481075,17.239999999999995
213,41.94531867426136,18.35
214,43.783950957315426,19.26
215,43.00082537274386,20.370000000000005
216,44.93380988899249,20.469999999999995
217,46.20976435803174,20.370000000000005
218,48.34287683205633,20.57
219,47.92752961353327,21.68
220,45.52842566756629,22.29
221,44.64127630193543,22.39
222,43.47582063328864,22.39
223,42.53106886729248,22.39
224,45.374466373485035,22.39
225,44.6554728501253,0.0
226,42.89528187459424,22.49
227,39.276886708942435,22.08
228,30.72467707557524,21.479999999999997
229,21.577026918291963,20.97
230,23.52748647353207,20.67
231,38.31460526244143,20.370000000000005
232,33.82000610930371,20.27
233,29.02048682104911,19.66
234,27.107951891175503,19.56
235,26.75229198826189,19.56
236,25.07466946205982,19.56
237,24.725955861532114,19.56
238,24.822632066591765,19.56
239,23.675938927595006,19.56
240,23.593298761279726,19.56
241,24.26664100777439,19.56
242,22.10659539030515,19.26
243,19.842411586108014,18.96
244,19.417734329178717,18.760000000000005
245,18.72918125140244,18.66
246,15.810827541710873,18.25
247,16.569876709458146,18.25
248,18.501792301101666,18.05
249,17.101694021255557,17.75
250,15.384977199791626,17.34
251,14.248213448300772,17.239999999999995
252,15.898602302734709,17.239999999999995
253,15.12240594507612,17.34
254,15.81001304165235,17.239999999999995
255,15.608486602643831,17.239999999999995
256,16.23352575132816,17.239999999999995
257,15.277290729789913,17.239999999999995
258,17.039551252639487,17.239999999999995
259,17.714741065304636,17.34
260,17.258182192877012,17.55
261,18.540060143473955,17.95
262,17.373047191696408,18.55
263,18.55465455018298,19.36
264,23.260668548700107,19.87
265,21.681860076767904,20.57
266,20.912422191293043,21.28
267,21.842410503398224,21.98
268,22.000404731731667,22.08
269,21.00389720729973,22.08
270,22.400117647244567,22.179999999999996
271,20.7252733004874,22.49
272,22.69686716856682,23.09
273,22.18663325454665,23.09
274,23.164029909680888,23.09
275,24.088692381780753,23.09
276,27.609424380037836,23.29
277,31.209668317970333,23.39
278,33.57153065748782,23.29
279,35.90581610823138,22.89
280,38.86760811349693,22.59
281,38.22496585977419,22.59
282,36.046282363607276,22.39
283,36.36877999055318,22.08
284,36.41605514489343,22.08
285,36.943274031832125,22.08
286,35.966102772940495,21.98
287,36.17095039143293,21.78
288,38.280239165632516,21.68
289,37.84550104005579,21.68
290,37.96502593543642,21.68
291,39.36275243209325,0.0
292,37.70904752081727,22.69
293,36.87681287611331,23.189999999999998
294,36.064843402676786,23.39
295,38.0201523922276,23.6
296,41.94975829722186,24.1
297,41.178868996548374,24.5
298,40.69966975456945,24.810000000000002
299,42.8915321007399,24.91
300,45.36801184471937,0.0
301,45.94851986756251,24.91
302,45.06808799298035,24.91
303,44.78013404776179,25.11
304,44.86870111072934,25.51
305,44.37600883004506,25.71
306,46.91470135207959,25.71
307,48.129491477101375,25.71
308,46.39592799404961,25.71
309,46.898274747125704,25.71
310,45.72542881379697,25.71
311,44.64083575473396,0.0
312,44.68194324825369,25.71
313,44.38460120802093,25.71
314,44.67672156863321,25.41
315,45.42453507519581,0.0
316,45.0693754836389,24.810000000000002
317,42.891112044105945,24.71
318,40.241616778260884,24.71
319,37.936356216395296,24.71
320,37.036683698921216,24.61
321,35.72813215206808,24.200000000000003
322,33.30244169475682,23.29
323,28.37748256730036,22.59
324,26.769790932915463,21.88
325,25.07505707529522,21.58
326,23.702241986088723,20.77
327,23.485258828988467,20.469999999999995
328,22.1286773918918,20.57
329,21.63149596937552,20.27
330,13.480726435607595,19.66
331,5.313121339309233,19.26
332,-4.417385999004842,19.26
333,-9.615547997506766,19.26
334,-15.3803821900275,19.26
335,-19.999483738903507,19.36
336,-24.89310083580608,19.56
337,-32.46454140813634,0.0
338,-35.89411940927773,19.66
339,-38.79524908942982,19.76
340,-41.71084852533858,19.76
341,-45.06193399253817,19.76
342,-45.93168003616384,19.76
343,-42.29748322786721,19.76
344,-37.82699122740505,19.76
345,-35.88692380498712,19.46
346,-34.16342460567737,19.16
347,-35.84456980194387,18.96
348,-31.881789668150855,18.55
349,-34.459550872237855,17.95
350,-30.818264327582753,17.140000000000004
351,-26.69308107834705,16.24
352,-28.536579871184756,15.730000000000002
353,-24.61201293825067,15.53
354,-25.26958598549906,15.53
355,-22.55103750714517,15.53
356,-21.548411840764196,15.53
357,-14.592154454145934,15.53
358,-13.759806257547023,15.53
359,-12.19866406990306,15.53
360,-5.457428722319616,15.53
361,-3.664338859990719,15.53
362,0.7787217667433484,15.53
363,-1.6279600073034952,15.33
364,1.365330375814925,15.230000000000002
365,7.701197944861226,15.230000000000002
366,9.86715765237805,15.230000000000002
367,0.09471335943660074,15.230000000000002
368,-7.331143418271813,15.230000000000002
369,-12.507868441176829,15.230000000000002
370,-13.212171935179157,0.0
371,-10.432234570338839,15.230000000000002
372,-6.015765097343247,15.230000000000002
373,-2.412308836066729,15.33
374,-1.6215614007116625,15.43
375,-2.970744035389914,15.43
376,-2.6088786921719342,15.53
377,2.750495194092744,15.730000000000002
378,4.708140321783115,15.83
379,5.348134169655188,15.929999999999998
380,12.409721184124685,16.24
381,12.438713629604097,16.54
382,16.80921849080644,16.74
383,18.349166601455856,17.140000000000004
384,15.728474243340738,17.75
385,10.053665359175357,18.66
386,12.484019128142437,19.56
387,14.223483040863448,20.07
388,28.143490531619474,20.97
389,29.689630208751506,21.78
390,33.30739358190508,22.69
391,28.61508948059947,23.799999999999997
392,15.735070498531678,24.5
393,17.502979587824854,25.71
394,14.196035071910106,26.62
395,7.625428948850982,27.93
396,-1.1867908317363784,29.04
397,2.2896710819718575,29.75
398,21.443127889803034,30.25
399,28.736132385523142,30.35
400,33.404573513416025,30.35
401,34.70657832394971,30.449999999999992
402,34.40983392526933,30.449999999999992
403,34.12924975416521,30.66
404,34.3350877500873,30.96
405,34.66195669810202,31.26
406,36.07927900748761,31.969999999999995
407,33.158505703282565,32.27
408,29.013011179002532,32.67
409,21.27825053833351,33.28
410,32.9669428027258,33.68
411,31.18447858031133,34.39
412,36.739430451147676,34.99000000000001
413,36.848593949557404,36.0
414,38.91259173937063,36.61
415,39.927749095331286,37.10999999999999
416,40.8203762726765,37.51
417,37.8462489457699,37.71
418,37.756848599723604,38.02
419,37.014338735051524,38.32
420,37.740237579662136,38.72
421,38.57886869652381,39.13
422,35.549894950582015,39.43
423,37.39213357351785,39.830000000000005
424,37.870151192770365,39.93000000000001
425,36.138216709835646,39.93000000000001
426,37.639072232770495,40.13
427,35.58787421746187,40.64000000000001
428,35.227096795312626,41.24
429,34.79839314186761,41.75
430,34.086294694475,42.959999999999994
431,35.360172786006565,43.97
432,37.29039107564134,44.57
433,40.60284840798993,45.18
434,45.380466694670886,45.88
435,46.83532772373487,46.39
436,47.71714271162395,46.69
437,47.64959555582711,46.69
438,46.04916612007723,46.69
439,45.755768514090164,46.69
440,45.37143035439896,46.59
441,45.496217910535094,46.49
442,45.22443785327112,46.49
443,43.88894462523687,46.39
444,42.32563385253142,46.39
445,42.42290940669074,0.0
446,41.019500192644465,46.39
447,41.19244058242919,46.29
448,41.0099037768606,46.18
449,42.478472995588795,46.18
450,42.82030688807501,46.18
451,43.39936349571952,46.08
452,44.29851350372209,45.88
453,45.15530950868142,45.68
454,45.31554233151533,45.38
455,46.704071978454735,45.279999999999994
456,46.59758591419965,0.0
457,47.48519973269407,45.279999999999994
458,46.88771185957428,45.279999999999994
459,46.694127223023195,45.279999999999994
460,46.29431868486191,45.279999999999994
461,46.42022639202193,45.279999999999994
462,46.092510500550134,45.279999999999994
463,45.46367205913998,45.279999999999994
464,44.68650581461925,45.57999999999999
465,44.405733813312956,46.59
466,44.285751295257924,46.69
467,43.16067912007884,45.57999999999999
468,43.80621395891509,0.0
469,43.00192161810565,42.45
470,42.50121069533577,41.85
471,41.311302949460334,41.75
472,39.99377994913239,41.75
473,37.763535354921046,41.75
474,36.77883381246948,41.54999999999999
475,35.59280219894803,40.13
476,36.03872817438524,38.52
477,36.25619456736928,36.90999999999999
478,36.033233287197966,36.400000000000006
479,34.22358491188684,35.9
480,34.18810890933779,35.5
481,31.24546533941037,35.19
482,29.33938835339701,34.99000000000001
483,28.687846363185738,34.69
484,29.100041449406834,32.97
485,28.540710428085323,30.25
486,27.196708491892526,27.33
487,27.439321933853254,26.920000000000005
488,26.880037016308638,26.920000000000005
489,25.55072852456783,26.920000000000005
490,25.3064758372063,26.82
491,24.94374327340714,26.32
492,24.15074635793761,25.71
493,24.59753122966295,0.0
494,25.176388054274234,23.6
495,25.27536432553689,22.69
496,26.06978021280649,22.179999999999996
497,27.209455332431062,21.68
498,27.01594924305543,21.479999999999997
499,27.92170745907999,21.18
500,29.02208850040948,20.869999999999997
501,28.47911748969744,20.869999999999997
502,27.668093997460954,20.869999999999997
503,27.20372480371742,20.869999999999997
504,29.456891512783322,20.77
505,29.77349468647551,20.77
506,30.339812991317945,20.77
507,30.767908757926833,20.77
508,31.34934910159168,20.77
509,31.2272150739481,20.77
510,30.03164851634531,20.97
511,29.960529171612553,20.97
512,29.79898153736341,20.97
513,30.87099338797525,20.97
514,32.01110905480129,20.97
515,32.67730180078224,21.18
516,32.03158596193299,22.08
517,30.88705799290312,22.59
518,32.10933742034983,22.99
519,29.76608051613146,23.6
520,28.16537787281478,23.799999999999997
521,29.25687625312867,23.799999999999997
522,31.298621286625995,23.799999999999997
523,29.849559088167354,23.799999999999997
524,28.65627381374735,23.799999999999997
525,29.46833549473768,23.799999999999997
526,28.174241750810165,23.799999999999997
527,26.32297361779157,23.7
528,25.403071787543205,23.7
529,25.36583018109371,23.189999999999998
530,25.12704335261548,22.179999999999996
531,23.309965439034674,21.98
532,23.61974696129331,22.08
533,23.03663322128181,22.08
534,20.09905935926583,22.08
535,19.19091399212635,21.78
536,19.028060084198444,21.28
537,19.417445753686284,21.079999999999995
538,17.663311448401732,20.370000000000005
539,13.6751955816562,18.760000000000005
540,3.8595435320355675,16.34
541,-0.24532934929030964,13.71
542,-14.524076251141125,11.899999999999999
543,-12.905736351840181,9.979999999999999
544,-13.976469249529938,9.18
545,-11.133568639599503,8.469999999999999
546,-8.512940314507853,7.969999999999999
547,-5.150323780441979,7.969999999999999
548,-6.950888857930631,7.969999999999999
549,-4.610580887886415,7.760000000000002
550,-4.406475625579393,7.559999999999999
551,-2.5961681370133634,7.559999999999999
552,-2.881954991274333,7.460000000000001
553,-4.3270093627940565,7.06
554,-5.392862517208662,6.35
555,-7.120281391328356,5.45
556,-6.655273574897425,4.64
557,-7.59333645126203,3.829999999999999
558,-9.48829474308026,3.53
559,-7.549239896206782,3.4300000000000006
560,-4.607300262650693,3.4300000000000006
561,-1.949868316990077,0.0
562,8.556024294018648,3.13
563,5.778822846827743,2.92
564,12.01060334884322,2.62
565,13.44222295170894,1.92
566,14.106607405107129,1.21
567,8.266901532678363,1.01
568,8.896628752454259,1.01
569,7.100731255489664,1.01
570,7.160349842320589,1.01
571,5.698638133519085,1.21
572,6.087758706289766,1.41
573,5.327486934681062,1.6100000000000003
574,8.299607893518967,1.71
575,6.9512888508839,1.92
576,7.0256435708491285,1.92
577,7.311784100843058,1.92
578,7.143157402406021,1.92
579,7.903334832026815,2.02
580,6.69205499735159,2.12
581,5.135466838336732,2.52
582,5.566144843338709,3.03
583,3.74631863239062,0.0
584,3.2875602256068395,3.4300000000000006
585,2.7913457017449437,3.63
586,3.636893025471492,3.9300000000000006
587,4.125211850652853,4.64
588,4.459985888858212,5.139999999999999
589,6.583734173530711,5.340000000000001
590,5.843801851496659,5.340000000000001
591,4.92965445562403,5.65
592,5.329582095208964,6.150000000000001
593,5.053636049438102,6.96
594,6.930645884778006,7.559999999999999
595,7.270234352574578,7.969999999999999
596,7.486187004883809,8.07
597,7.6291070057190336,8.37
598,7.699486128700491,8.67
599,7.4845281226891425,8.77
600,7.054209556392237,8.67
601,6.859567094293445,8.67
602,6.419789569769718,8.67
603,6.1665073723254284,8.67
604,4.583553829340675,8.27
605,3.874109337327443,8.37
606,3.7846526422204936,8.17
607,2.5549735585817244,7.969999999999999
608,2.5691105560597696,7.969999999999999
609,2.492316391343789,7.969999999999999
610,1.8778234816247825,7.969999999999999
611,1.4792676428459637,7.969999999999999
612,1.0022990979612831,7.969999999999999
613,0.1380483017086466,7.659999999999998
614,-0.030330308783087873,7.16
615,-0.6603793478627686,6.96
616,-1.196974430345456,6.860000000000001
617,-1.2515867019581737,6.55
618,-2.2310238761069545,6.55
619,-3.104093447094069,6.25
620,-4.910719463697462,5.849999999999999
621,-5.253218872740928,5.24
622,-5.99273455323561,4.24
623,-7.611137631786376,3.4300000000000006
624,-7.733414239628884,2.42
625,-9.492409078281545,1.41
626,-9.751059804413467,1.01
627,-11.622372835098757,1.01
628,-12.746048236592575,1.01
629,-13.980541749822557,0.61
630,-17.10668859708613,-0.1
631,-18.2944687390351,-1.51
632,-18.805892813518145,-3.03
633,-18.366614319690655,-4.74
634,-18.532977237304653,-6.55
635,-20.77877417225611,-8.469999999999999
636,-24.576832341383223,-9.78
637,-25.738326500311402,-11.699999999999998
638,-28.02750879687078,-13.41
639,-27.526051675934077,-14.72
640,-28.70283521331933,-15.13
641,-30.612071161823824,-15.63
642,-29.88190344898195,-16.44
643,-29.6325298272902,-16.64
644,-28.439661194409567,-16.84
645,-26.032752049768558,-16.84
646,-24.958651868817984,-16.84
647,-25.347955576035787,-17.239999999999995
648,-25.895463539904007,-17.239999999999995
649,-26.07013709019062,-17.45
650,-24.966332416539665,-17.45
651,-24.340010899838664,-17.75
652,-25.58460284775651,-18.45
653,-27.12344959040226,-19.66
654,-28.714709497191397,-20.469999999999995
655,-30.354624256533118,-20.869999999999997
656,-30.501743116160608,-20.869999999999997
657,-30.43654554543825,-20.869999999999997
658,-30.60645333123149,-20.97
659,-30.027406968870732,-21.079999999999995
660,-30.288460214043205,-21.18
661,-29.58495755972106,-21.479999999999997
662,-28.68014190980196,-22.08
663,-28.34828180105126,-22.59
664,-28.434697354430263,-23.29
665,-28.394843200623235,-24.1
666,-29.726062437784353,-24.71
667,-29.529182234958736,-25.51
668,-29.662172848288055,-25.71
669,-30.93645733607524,-26.02
670,-31.421482729416184,-26.12
671,-32.802984111699644,-26.22
672,-35.15824507338431,-26.62
673,-37.119352893540466,-26.920000000000005
674,-37.59267817283318,-27.130000000000003
675,-39.94406983235304,-27.33
676,-39.46603855272218,-27.43
677,-40.654976411735475,-27.530000000000005
678,-42.272693056274655,-27.63
679,-42.698159200053084,-27.93
680,-44.367836508703135,-28.03
681,-44.182304665183494,-28.13
682,-45.05004946338235,-28.13
683,-46.190421262302266,-28.24
684,-49.38183739727448,-28.740000000000002
685,-52.325355231415664,-28.939999999999998
686,-54.98241493176651,-28.939999999999998
687,-56.05741840523482,-29.04
688,-58.20857965414117,-29.04
689,-57.80923898393803,-29.04
690,-57.91523668966746,-29.04
691,-58.22779297627641,-29.04
692,-58.83451185005948,-29.04
693,-58.39044027098193,-28.840000000000003
694,-59.020525221915605,-28.34
695,-57.10608466926356,-27.830000000000002
696,-56.377040522540156,-27.830000000000002
697,-56.99538437829058,-28.13
698,-57.683802559830745,-28.24
699,-57.87706959258543,-28.24
700,-57.77529977395224,-28.24
701,-57.8069235498094,-28.34
702,-58.92781906431102,-28.34
703,-59.60913726420896,-28.03
704,-60.77115051751406,-27.93
705,-60.04833208821912,-27.93
706,-58.709205199546425,-27.830000000000002
707,-59.820347203913265,-27.43
708,-59.953276345540054,-27.130000000000003
709,-58.37490842080932,-26.920000000000005
710,-56.510577551003074,-26.920000000000005
711,-54.84374501614233,-26.62
712,-53.135808402856455,-26.32
713,-52.12315772632119,-26.12
714,-52.773579565508584,-26.12
715,-53.99206823796593,-26.12
716,-53.038269886414085,-26.12
717,-53.5244632421031,-26.12
718,-53.45858265246375,-25.92
719,-52.71335778759658,-25.71
720,-52.72702499612577,-25.71
721,-53.28096016800298,-25.71
722,-53.362485305936254,-25.820000000000004
723,-53.18983178409667,-26.02
724,-52.68600287997068,-26.520000000000003
725,-52.60351810045902,-27.03
726,-53.0830930028423,-27.130000000000003
727,-52.64466316001918,-27.130000000000003
728,-51.975413904384645,-27.130000000000003
729,-49.6015850734413,-27.130000000000003
730,-49.99278074305919,-27.23
731,-49.41990545661354,-27.43
732,-48.819074205895035,-27.93
733,-48.91600142040669,-28.03
734,-47.296915322938915,-28.13
735,-48.24629795719235,-28.13
736,-48.827478753668736,-28.24
737,-52.22680243188155,-28.34
738,-50.8357319545709,-28.939999999999998
739,-49.13428060590195,-29.24
740,-50.02819527390571,-29.24
741,-50.44551641709891,-29.24
742,-53.26438671398194,-29.24
743,-52.51556916961135,-29.24
744,-50.982731285887915,-28.64
745,-51.791821834589285,-27.93
746,-53.90310160893193,-27.130000000000003
747,-53.63227094796258,-27.03
748,-52.032172776387455,-27.03
749,-49.685316362476485,-27.03
750,-49.15522196589721,-27.03
751,-47.44491527696934,-27.23
752,-43.72598655692411,-27.33
753,-45.06993555915084,-27.33
754,-47.92495463221617,-27.33
755,-49.12346158625665,-27.33
756,-50.91004782783523,-27.43
757,-53.943509008061724,-27.43
758,-55.586070465706825,-27.43
759,-56.85499325499555,-27.43
760,-56.51982904223385,-27.43
761,-55.53714923577661,-27.43
762,-56.01371202473591,-27.43
763,-56.86894733146988,-27.33
764,-58.080001343015674,-27.130000000000003
765,-59.42683268507215,-27.130000000000003
766,-61.40681573299964,-27.130000000000003
767,-61.86962252097053,-27.130000000000003
768,-61.86999135118571,-27.130000000000003
769,-61.61632495560061,-27.130000000000003
770,-63.75754144907542,-27.530000000000005
771,-64.26183480606497,-28.34
772,-64.30584171488736,-29.14
773,-64.2363172193258,-29.75
774,-64.50391037062856,-30.35
775,-64.62889600225063,-30.76
776,-64.68141332677885,-30.76
777,-62.671124729504015,-30.76
778,-62.95174988174316,-30.76
779,-63.59822728668487,-30.76
780,-63.29943383125349,-30.76
781,-63.63101219470093,-30.76
782,-62.654226841497405,-30.76
783,-59.719485800439685,-30.76
784,-60.18855587187949,-30.86
785,-59.864511207086565,-30.86
786,-57.98045133586274,-30.86
787,-56.820637403470386,-30.96
788,-57.8685796674471,-31.460000000000004
789,-59.62585756729715,-32.37
790,-58.9920091821308,-33.28
791,-59.46500661234335,-34.18
792,-59.01958948599931,-34.69
793,-58.492585750019465,-35.09000000000001
794,-59.097002850052235,-35.599999999999994
795,-59.96284544056724,-36.2
796,-59.37170622828098,-37.10999999999999
797,-59.29097339229143,-37.21
798,-58.2664723375462,-37.21
799,-58.350859324741705,-37.31
800,-56.68560114848465,-37.31
801,-54.19168393155414,-37.31
802,-53.30564105656882,-37.41
803,-52.20087844888677,-38.02
804,-48.31374266015164,-38.52
805,-45.61525444739008,-38.62
806,-44.15130926672998,-38.62
807,-40.1501878660311,-38.72
808,-34.99374679741372,-38.81999999999999
809,-33.28988780706234,-38.81999999999999
810,-33.227661368628944,-38.81999999999999
811,-25.60317925475165,-38.81999999999999
812,-23.23996795287309,-38.81999999999999
813,-21.04579358766859,-38.81999999999999
814,-19.575453642398067,-38.42
815,-21.505636073539698,-38.32
816,-21.56299258709488,-38.32
817,-23.731239554210013,-38.32
818,-25.837618667823172,-38.02
819,-25.114614115873348,-37.61
820,-25.528562853163848,-36.90999999999999
821,-25.697044836967844,-36.71
822,-27.31851125536136,-36.71
823,-27.253183911044776,-36.400000000000006
824,-25.288763449141165,-35.39
825,-28.82363735407476,-33.58
826,-30.020300157039333,-31.969999999999995
827,-30.216439284340005,-31.359999999999996
828,-21.922847933706173,-31.06
829,-16.983690550512538,-30.449999999999992
830,-10.322490505849657,-29.34
831,-10.783792944655858,-28.03
832,-20.295336797897193,-27.130000000000003
833,-18.37449123535097,-26.02
834,-21.719880324782782,-25.71
835,-1.7554321479485604,-24.200000000000003
836,1.1703566495413873,-22.49
837,-0.6597189539473931,-21.18
838,-1.7467615429623466,-20.57
839,-8.876787052915372,-20.370000000000005
840,-22.563606762765286,-20.07
841,-23.933816134803422,-19.56
842,-28.203020752878015,-18.35
843,-31.52053413275971,-17.34
844,-32.137447063879016,-16.34
845,-26.248609933203056,-15.13
846,-22.80552181788338,-14.62
847,-17.866668378107814,-14.12
848,-21.344870495950524,-14.02
849,-12.953382897716544,-14.02
850,-23.78727784125538,-14.02
851,-29.06406684304838,-13.82
852,-32.757594089570325,-13.51
853,-29.187693267025608,-13.31
854,-17.8663524818587,-13.01
855,-12.352480783785392,-12.61
856,-1.926304164353533,-12.100000000000001
857,2.9082695757122767,-11.8
858,11.671645819771229,-11.8
859,12.647379323842571,-11.8
860,9.668462326780503,-11.8
861,11.292652283105562,-11.5
862,19.589919983060152,-11.290000000000001
863,15.100166849138557,-11.290000000000001
864,10.316947807338193,-11.39
